id,task,word_id,word,nchar,start,end,duration,gap_before,gap_after,type
I,1,65,idea.,5,77376,77591,215,545,1305,fullstop
I,1,66,This,4,78896,79428,532,1305,154,word
I,1,67,planet,6,79582,80222,640,154,296,word
I,1,68,"has,",4,80518,80790,272,296,208,comma
I,1,69,or,2,80998,81114,116,208,187,word
I,1,70,rather,6,81301,81723,422,187,149,word
I,1,71,"had,",4,81872,82145,273,149,303,comma
I,1,72,a,1,82448,82448,0,303,163,word
I,1,73,"problem,",8,82611,83551,940,163,252,comma
I,1,74,which,5,83803,84126,323,252,188,word
I,1,75,was,3,84314,84511,197,188,171,word
I,1,76,this:,5,84682,85076,394,171,215,word
I,1,77,most,4,85291,85495,204,215,159,word
I,1,78,of,2,85654,85758,104,159,132,word
I,1,79,the,3,85890,85995,105,132,161,word
I,1,80,people,6,86156,86605,449,161,187,word
I,1,81,on,2,86792,86853,61,187,176,word
I,1,82,it,2,87029,87101,72,176,170,word
I,1,83,were,4,87271,87586,315,170,110,word
I,1,84,unhappy,7,87696,88289,593,110,267,word
I,1,85,for,3,88556,88728,172,267,147,word
I,1,86,pretty,6,88875,89397,522,147,209,word
I,1,87,much,4,89606,89970,364,209,238,word
I,1,88,o,1,90208,90208,0,238,195,word
I,1,89,tf,2,90403,90894,491,195,176,word
I,1,90,the,3,91070,91202,132,176,140,word
I,1,91,time.,5,91342,91680,338,140,297,fullstop
I,1,92,Many,4,91977,92438,461,297,246,word
I,1,93,solutions,9,92684,93594,910,246,169,word
I,1,94,were,4,93763,94087,324,169,158,word
I,1,95,suggested,9,94245,95047,802,158,148,word
I,1,96,for,3,95195,95371,176,148,131,word
I,1,97,this,4,95502,95685,183,131,149,word
I,1,98,"problem,",8,95834,96606,772,149,235,comma
I,1,99,but,3,96841,97104,263,235,1569,word
I,1,100,most,4,98673,98904,231,1569,147,word
I,1,101,of,2,99051,99108,57,147,119,word
I,1,102,these,5,99227,99497,270,119,214,word
I,1,103,were,4,99711,100061,350,214,164,word
I,1,104,largely,7,100225,101184,959,164,298,word
I,1,105,concerned,9,101482,102251,769,298,812,word
I,1,106,with,4,103063,103324,261,812,133,word
I,1,107,the,3,103457,103538,81,133,198,word
I,1,108,movemenets,10,103736,104468,732,198,187,word
I,1,109,of,2,104655,104737,82,187,204,word
I,1,110,small,5,104941,105334,393,204,83,word
I,1,111,aggreen,7,105417,106310,893,83,350,word
I,1,112,peiieces,8,106660,108236,1576,350,224,word
I,1,113,of,2,108460,108571,111,224,272,word
I,1,114,"apaper,",7,108843,109570,727,272,171,comma
I,1,115,which,5,109741,110068,327,171,224,word
I,1,116,is,2,110292,110364,72,224,185,word
I,1,117,odd,3,110549,110762,213,185,155,word
I,1,118,because,7,110917,111445,528,155,148,word
I,1,119,on,2,111593,111649,56,148,147,word
I,1,120,the,3,111796,111929,133,147,387,word
I,1,121,whole,5,112316,112800,484,387,225,word
I,1,122,it,2,113025,113163,138,225,758,word
I,1,123,wasn't,6,113921,114378,457,758,132,word
I,1,124,the,3,114510,114597,87,132,187,word
I,1,125,small,5,114784,115114,330,187,271,word
I,1,126,green,5,115385,115885,500,271,281,word
I,1,127,pieces,6,116166,116589,423,281,598,word
I,1,128,of,2,117187,117285,98,598,143,word
I,1,129,paper,5,117428,117786,358,143,163,word
I,1,130,that,4,117949,118495,546,163,204,word
I,2,1,parathasaShuaCraRoll,20,1213,12761,11548,166,159,word
I,2,2,parathas,8,12920,13592,672,159,235,word
I,2,3,are,3,13827,13943,116,235,191,word
I,2,4,a,1,14134,14134,0,191,203,word
I,2,5,break,5,14337,14645,308,203,2575,word
I,2,6,nice,4,17220,17837,617,2575,187,word
I,2,7,break,5,18024,18266,242,187,187,word
I,2,8,frmobome,8,18453,23048,4595,187,1778,word
I,2,9,a,1,24826,24826,0,1778,133,word
I,2,10,type,4,24959,25276,317,133,199,word
I,2,11,of,2,25475,25506,31,199,231,word
I,2,12,Pakistani,9,25737,26782,1045,231,453,word
I,2,13,fas,3,27235,27572,337,453,564,word
I,2,14,t,1,28136,28136,0,564,242,word
I,2,15,doodfood,8,28378,29934,1556,242,197,word
I,2,16,that,4,30131,30354,223,197,145,word
I,2,17,provide,7,30499,31454,955,145,168,word
I,2,18,most,4,31622,31857,235,168,214,word
I,2,19,flavor,6,32071,32632,561,214,5100,word
I,2,20,fast,4,37732,38528,796,5100,215,word
I,2,21,food,4,38743,39071,328,215,810,word
I,2,22,that,4,39881,40095,214,810,470,word
I,2,23,havePakistani,13,40565,48493,7928,470,289,word
I,2,24,food,4,48782,48998,216,289,152,word
I,2,25,that,4,49150,49338,188,152,170,word
I,2,26,contain,7,49508,49882,374,170,148,word
I,2,27,wevertything,12,50030,52146,2116,148,207,word
I,2,28,you,3,52353,52462,109,207,129,word
I,2,29,would,5,52591,52930,339,129,117,word
I,2,30,want,4,53047,53282,235,117,110,word
I,2,31,in,2,53392,53475,83,110,286,word
I,2,32,fast,4,53761,54024,263,286,188,word
I,2,33,"foodcarbs,",10,54212,58346,4134,188,641,comma
I,2,34,"meat,",5,58987,59284,297,641,1008,comma
I,2,35,"sauce,",6,60292,60742,450,1008,3499,comma
I,2,36,and,3,64241,64426,185,3499,284,word
I,2,37,rggrease.,9,64710,65929,1219,284,3470,fullstop
I,2,38,Yo,2,69399,69651,252,3470,631,word
I,2,39,u,1,70282,70282,0,631,105,word
I,2,40,should,6,70387,70905,518,105,165,word
I,2,41,eat,3,71070,71323,253,165,207,word
I,2,42,them,4,71530,71806,276,207,208,word
I,2,43,if,2,72014,72108,94,208,2541,word
I,2,44,in,2,74649,74721,72,2541,337,word
I,2,45,"general,l.u",11,75058,82955,7897,337,122,word
I,2,46,should,6,83077,83543,466,122,168,word
I,2,47,eat,3,83711,83932,221,168,121,word
I,2,48,them,4,84053,84330,277,121,179,word
I,2,49,nYou,4,84509,87598,3089,179,220,word
I,2,50,shouldThey're,13,87818,90734,2916,220,198,word
I,2,51,"cheap,",6,90932,91334,402,198,231,comma
I,2,52,"quick,eaeaseasyu,y,",19,91565,97563,5998,231,330,comma
I,2,53,"quick,",6,97893,98417,524,330,372,comma
I,2,54,and,3,98789,98942,153,372,218,word
I,2,55,guarnateeuaranteed,18,99160,102665,3505,218,243,word
I,2,56,gauranteto,10,102908,105768,2860,243,190,word
I,2,57,make,4,105958,106139,181,190,158,word
I,2,58,you,3,106297,106412,115,158,128,word
I,2,59,want,4,106540,106750,210,128,119,word
J,1,1,out,3,807,1131,324,335,311,word
J,1,2,in,2,1442,1550,108,311,259,word
J,1,3,the,3,1809,1933,124,259,1006,word
J,1,4,cuncharted,10,2939,4891,1952,1006,227,word
J,1,5,backwaters,10,5118,6272,1154,227,497,word
J,1,6,of,2,6769,6882,113,497,184,word
J,1,7,the,3,7066,7174,108,184,265,word
J,1,8,unfashionable,13,7439,8987,1548,265,480,word
J,1,9,end,3,9467,9671,204,480,187,word
J,1,10,of,2,9858,9925,67,187,184,word
J,1,11,the,3,10109,10206,97,184,206,word
J,1,12,western,7,10412,11315,903,206,337,word
J,1,13,spiral,6,11652,12199,547,337,603,word
J,1,14,arm,3,12802,12962,160,603,218,word
J,1,15,of,2,13180,13268,88,218,172,word
J,1,16,the,3,13440,13547,107,172,622,word
J,1,17,Galazxy,7,14169,15395,1226,622,727,word
J,1,18,lies,4,16122,16520,398,727,279,word
J,1,19,a,1,16799,16799,0,279,510,word
J,1,20,small,5,17309,17837,528,510,450,word
J,1,21,unregraarded,12,18287,20170,1883,450,420,word
J,1,22,yellow,6,20590,21144,554,420,234,word
J,1,23,sun.,4,21378,21913,535,234,585,fullstop
J,1,24,Orbiting,8,22498,23871,1373,585,215,word
J,1,25,this,4,24086,24350,264,215,434,word
J,1,26,at,2,24784,24852,68,434,254,word
J,1,27,a,1,25106,25106,0,254,232,word
J,1,28,distance,8,25338,26185,847,232,238,word
J,1,29,of,2,26423,26479,56,238,407,word
J,1,30,roughly,7,26886,27549,663,407,1340,word
J,1,31,ninetytwo,9,28889,30723,1834,1340,326,word
J,1,32,million,7,31049,31729,680,326,239,word
J,1,33,miles,5,31968,32501,533,239,174,word
J,1,34,is,2,32675,32819,144,174,224,word
J,1,35,an,2,33043,33179,136,224,372,word
J,1,36,utterly,7,33551,34423,872,372,237,word
J,1,37,insignificant,13,34660,36293,1633,237,330,word
J,1,38,little,6,36623,37299,676,330,437,word
J,1,39,blue,4,37736,38169,433,437,347,word
J,1,40,green,5,38516,39066,550,347,309,word
J,1,41,planet,6,39375,40192,817,309,205,word
J,1,42,whose,5,40397,40953,556,205,297,word
J,1,43,apedescended,12,41250,43409,2159,297,1124,word
J,1,44,ilife,5,44533,45325,792,1124,179,word
J,1,45,forms,5,45504,45951,447,179,226,word
J,1,46,are,3,46177,46346,169,226,186,word
J,1,47,so,2,46532,46628,96,186,240,word
J,1,48,amaxinglzingly,14,46868,49746,2878,240,379,word
J,1,49,primitive,9,50125,51524,1399,379,216,word
J,1,50,that,4,51740,51932,192,216,161,word
J,1,51,they,4,52093,52321,228,161,271,word
J,1,52,still,5,52592,53167,575,271,162,word
J,1,53,think,5,53329,53750,421,162,393,word
J,1,54,digital,7,54143,54779,636,393,502,word
J,1,55,watches,7,55281,56079,798,502,204,word
J,1,56,are,3,56283,56452,169,204,186,word
J,1,57,a,1,56638,56638,0,186,234,word
J,1,58,pretty,6,56872,57622,750,234,289,word
J,1,62,idea.,5,60464,60987,523,1528,4449,fullstop
J,1,63,This,4,65436,65652,216,4449,815,word
J,1,64,planet,6,66467,67253,786,815,305,word
J,1,65,"has,",4,67558,67894,336,305,227,comma
J,1,66,or,2,68121,68265,144,227,320,word
J,1,67,rather,6,68585,69143,558,320,306,word
J,1,68,"had,",4,69449,69875,426,306,180,comma
J,1,69,a,1,70055,70055,0,180,258,word
J,1,70,"problem,",8,70313,71684,1371,258,307,comma
J,1,71,which,5,71991,72315,324,307,225,word
J,1,72,was,3,72540,72696,156,225,221,word
J,1,73,this:,5,72917,73346,429,221,590,word
J,1,74,most,4,73936,74176,240,590,202,word
J,1,75,of,2,74378,74482,104,202,194,word
J,1,76,the,3,74676,74812,136,194,313,word
J,1,77,people,6,75125,75917,792,313,235,word
J,1,78,on,2,76152,76248,96,235,195,word
J,1,79,it,2,76443,76535,92,195,183,word
J,1,80,wrer,4,76718,77281,563,183,522,word
J,1,81,uere,4,77803,79185,1382,522,477,word
J,1,82,unhappy,7,79662,80613,951,477,250,word
J,1,83,mofor,5,80863,81929,1066,250,469,word
J,1,84,pretty,6,82398,83017,619,469,236,word
J,1,85,much,4,83253,83768,515,236,851,word
J,1,86,of,2,84619,84739,120,851,264,word
J,1,87,the,3,85003,85140,137,264,266,word
J,1,88,time.,5,85406,85770,364,266,531,fullstop
J,1,89,Many,4,86301,86757,456,531,187,word
J,1,90,solutions,9,86944,87964,1020,187,239,word
J,1,91,were,4,88203,88508,305,239,225,word
J,1,92,esuggested,10,88733,90262,1529,225,193,word
J,1,93,for,3,90455,90695,240,193,261,word
J,1,94,this,4,90956,91151,195,261,197,word
J,1,95,"problem,",8,91348,92194,846,197,195,comma
J,1,96,but,3,92389,92603,214,195,461,word
J,1,97,most,4,93064,93398,334,461,199,word
J,1,98,of,2,93597,93649,52,199,190,word
J,1,99,these,5,93839,94645,806,190,216,word
J,1,100,were,4,94861,95267,406,216,212,word
J,1,101,liargely,8,95479,96731,1252,212,420,word
J,1,102,concerned,9,97151,98203,1052,420,205,word
J,1,105,the,3,100069,100253,184,1172,237,word
J,1,106,movementds,10,100490,101912,1422,237,262,word
J,1,107,of,2,102174,102262,88,262,164,word
J,1,108,small,5,102426,102955,529,164,252,word
J,1,109,green,5,103207,103656,449,252,212,word
J,1,110,pieces,6,103868,104828,960,212,222,word
J,1,111,of,2,105050,105175,125,222,222,word
J,1,112,"paper,",6,105397,105948,551,222,148,comma
J,1,113,which,5,106096,106464,368,148,223,word
J,1,114,is,2,106687,106743,56,223,354,word
J,1,115,odd,3,107097,107362,265,354,361,word
J,1,116,because,7,107723,108302,579,361,628,word
J,1,117,ont,3,108930,109271,341,628,741,word
J,1,118,the,3,110012,110168,156,741,390,word
J,1,119,whole,5,110558,110986,428,390,196,word
J,1,120,it,2,111182,111286,104,196,220,word
J,1,121,wasn't,6,111506,112438,932,220,528,word
J,1,122,the,3,112966,113130,164,528,226,word
J,1,123,small,5,113356,113941,585,226,350,word
J,1,124,green,5,114291,114760,469,350,244,word
J,1,125,peieces,7,115004,116628,1624,244,213,word
J,1,126,of,2,116841,116933,92,213,187,word
J,1,127,paper,5,117120,117706,586,187,243,word
J,1,128,that,4,117949,118319,370,243,238,word
J,1,129,were,4,118557,118882,325,238,372,word
J,2,1,My,2,4045,4272,227,3324,228,word
J,2,2,favotirerite,12,4500,6408,1908,228,194,word
J,2,3,food,4,6602,6900,298,194,286,word
J,2,4,is,2,7186,7277,91,286,855,word
J,2,5,quichetomeato,13,8132,14199,6067,855,359,word
J,2,6,feta,4,14558,14946,388,359,336,word
J,2,7,tart.,5,15282,15907,625,336,247,fullstop
J,2,8,TI,2,16154,16159,5,247,1067,word
J,2,9,It,2,17226,17347,121,1067,1146,word
J,2,10,is,2,18493,18608,115,1146,1653,word
J,2,11,We'd,4,20261,20671,410,1653,293,word
J,2,12,have,4,20964,21241,277,293,212,word
J,2,13,it,2,21453,21520,67,212,168,word
J,2,14,a,1,21688,21688,0,168,263,word
J,2,15,lot,3,21951,22166,215,263,225,word
J,2,16,when,4,22391,22698,307,225,248,word
J,2,17,I,1,22946,22946,0,248,164,word
J,2,18,was,3,23110,23884,774,164,399,word
J,2,19,little,6,24283,24834,551,399,201,word
J,2,20,and,3,25035,25191,156,201,230,word
J,2,21,had,3,25421,25636,215,230,397,word
J,2,22,"chickens,",9,26033,27391,1358,397,265,comma
J,2,23,because,7,27656,28250,594,265,208,word
J,2,24,it,2,28458,28529,71,208,238,word
J,2,25,aiis,4,28767,29474,707,238,204,word
J,2,26,a,1,29678,29678,0,204,183,word
J,2,27,goood,5,29861,30758,897,183,291,word
J,2,28,way,3,31049,31245,196,291,240,word
J,2,29,tro,3,31485,31549,64,240,857,word
J,2,30,o,1,32406,32406,0,857,362,word
J,2,31,get,3,32768,32968,200,362,353,word
J,2,32,rid,3,33321,33569,248,353,301,word
J,2,33,of,2,33870,33966,96,301,212,word
J,2,34,a,1,34178,34178,0,212,260,word
J,2,35,lot,3,34438,34700,262,260,191,word
J,2,36,of,2,34891,34991,100,191,217,word
J,2,37,eggs.,5,35208,35701,493,217,237,fullstop
J,2,38,therWe,6,35938,37433,1495,237,271,word
J,2,39,would,5,37704,38072,368,271,992,word
J,2,40,oYou,4,39064,41628,2564,992,293,word
J,2,41,mix,3,41921,42251,330,293,555,word
J,2,42,the,3,42806,42939,133,555,221,word
J,2,43,eggs,4,43160,43663,503,221,227,word
J,2,44,with,4,43890,44159,269,227,1639,word
J,2,45,feta,4,45798,46141,343,1639,278,word
J,2,46,and,3,46419,46599,180,278,238,word
J,2,47,milk,4,46837,47329,492,238,429,word
J,2,48,and,3,47758,48031,273,429,195,word
J,2,49,"spices,",7,48226,50720,2494,195,273,comma
J,2,50,top,3,50993,51490,497,273,425,word
J,2,51,theit,5,51915,53047,1132,425,187,word
J,2,52,with,4,53234,53544,310,187,228,word
J,2,53,"tomatoes,",9,53772,55707,1935,228,243,comma
J,2,54,and,3,55950,56152,202,243,223,word
J,2,55,put,3,56375,56661,286,223,436,word
J,2,56,the,3,57097,57241,144,436,343,word
J,2,57,mixture,7,57584,58521,937,343,190,word
J,2,58,in,2,58711,58818,107,190,1636,word
J,2,59,a,1,60454,60454,0,1636,3052,word
J,2,60,pie,3,63506,63866,360,3052,347,word
J,2,61,tin,3,64213,64602,389,347,255,word
J,2,62,with,4,64857,65104,247,255,319,word
J,2,63,homemade,8,65423,66901,1478,319,222,word
J,2,64,crust.,6,67123,67634,511,222,267,fullstop
J,2,65,iIt,3,67901,68826,925,267,292,word
J,2,66,is,2,69118,69229,111,292,262,word
J,2,67,the,3,69491,69655,164,262,1491,word
K,1,1,out,3,1173,1462,289,832,233,word
K,1,2,in,2,1695,1899,204,233,265,word
K,1,3,the,3,2164,2624,460,265,920,word
K,1,4,uncharted,9,3544,4889,1345,920,866,word
K,1,5,backwaters,10,5755,9079,3324,866,882,word
K,1,6,of,2,9961,10180,219,882,231,word
K,1,7,the,3,10411,10678,267,231,954,word
K,1,8,unfashionable,13,11632,16113,4481,954,328,word
K,1,9,end,3,16441,16704,263,328,432,word
K,1,10,of,2,17136,17348,212,432,252,word
K,1,11,the,3,17600,17877,277,252,438,word
K,1,12,western,7,18315,19317,1002,438,438,word
K,1,13,spiral,6,19755,20507,752,438,305,word
K,1,14,arm,3,20812,21163,351,305,792,word
K,1,15,of,2,21955,22128,173,792,238,word
K,1,16,the,3,22366,22609,243,238,672,word
K,1,17,Galaxy,6,23281,24173,892,672,1720,word
K,1,18,lies,4,25893,26661,768,1720,313,word
K,1,19,a,1,26974,26974,0,313,299,word
K,1,20,small,5,27273,27908,635,299,745,word
K,1,21,unregarded,10,28653,33183,4530,745,5565,word
K,1,22,yellow,6,38748,39496,748,5565,271,word
K,1,23,sun.Orbiting,12,39767,73944,34177,271,276,word
K,1,24,this,4,74220,74918,698,276,793,word
K,1,25,at,2,75711,75796,85,793,372,word
K,1,26,a,1,76168,76168,0,372,355,word
K,1,27,distance,8,76523,78629,2106,355,313,word
K,1,28,of,2,78942,79595,653,313,268,word
K,1,29,roughly,7,79863,80834,971,268,1353,word
K,1,30,ninetytwo,9,82187,87141,4954,1353,780,word
K,1,31,million,7,87921,88933,1012,780,1027,word
K,1,32,miles,5,89960,90713,753,1027,297,word
K,1,33,is,2,91010,91269,259,297,251,word
K,1,34,an,2,91520,91668,148,251,740,word
K,1,35,utterly,7,92408,94108,1700,740,280,word
K,1,36,insifgnificant,14,94388,101100,6712,280,592,word
K,1,37,little,6,101692,102471,779,592,406,word
K,1,38,vblue,5,102877,103963,1086,406,1809,word
K,1,39,green,5,105772,106326,554,1809,369,word
K,1,40,planet,6,106695,108345,1650,369,1072,word
K,1,41,whoe,4,109417,110475,1058,1072,910,word
K,1,42,aoepedescended,14,111385,117311,5926,910,749,word
K,1,43,life,4,118060,118560,500,749,196,word
K,1,44,form,4,118756,119152,396,196,790,word
K,1,45,are,3,119942,120217,275,790,263,word
K,1,46,so,2,120480,120582,102,263,571,word
K,1,47,amazingly,9,121153,122555,1402,571,1779,word
K,1,48,primitive,9,124334,125545,1211,1779,697,word
K,1,49,that,4,126242,126685,443,697,816,word
K,1,50,they,4,127501,127869,368,816,774,word
K,1,51,still,5,128643,129430,787,774,376,word
K,1,52,think,5,129806,130480,674,376,1022,word
K,1,53,digital,7,131502,132501,999,1022,922,word
K,1,54,watchwes,8,133423,134938,1515,922,1066,word
K,1,55,are,3,136004,136247,243,1066,283,word
K,1,56,a,1,136530,136530,0,283,1968,word
K,1,57,pretty,6,138498,140209,1711,1968,315,word
K,1,58,neat,4,140524,141740,1216,315,352,word
K,1,59,ideas.This,10,142092,145893,3801,352,3006,word
K,1,60,planet,6,148899,149671,772,3006,585,word
K,1,61,"has,",4,150256,151485,1229,585,300,comma
K,1,62,or,2,151785,151942,157,300,407,word
K,1,63,rather,6,152349,153345,996,407,1293,word
K,1,64,"had,",4,154638,155262,624,1293,592,comma
K,1,65,a,1,155854,155854,0,592,330,word
K,1,66,"problem,",8,156184,158034,1850,330,312,comma
K,1,67,which,5,158346,158840,494,312,1061,word
K,1,68,was,3,159901,160453,552,1061,221,word
K,1,69,this:,5,160674,161494,820,221,1890,word
K,1,70,most,4,163384,163890,506,1890,259,word
K,1,71,of,2,164149,164243,94,259,238,word
K,1,72,the,3,164481,164922,441,238,552,word
K,1,73,people,6,165474,166082,608,552,441,word
K,1,74,on,2,166523,166739,216,441,241,word
K,1,75,it,2,166980,167109,129,241,847,word
K,1,76,were,4,167956,168618,662,847,501,word
K,1,77,iunhappy,8,169119,171702,2583,501,1124,word
K,1,78,for,3,172826,173027,201,1124,1013,word
K,1,79,pretty,6,174040,174765,725,1013,308,word
K,1,80,mcuch,5,175073,176536,1463,308,3701,word
K,1,81,of,2,180237,180339,102,3701,254,word
K,1,82,the,3,180593,180816,223,254,244,word
K,1,83,time.,5,181060,181945,885,244,407,fullstop
K,1,84,mANY,4,182352,182953,601,407,258,word
K,1,85,SOLUTIONS,9,183211,184391,1180,258,508,word
K,1,86,WERE,4,184899,185354,455,508,250,word
K,1,87,SUMany,6,185604,189366,3762,250,683,word
K,1,88,solutions,9,190049,191417,1368,683,208,word
K,1,89,were,4,191625,192101,476,208,245,word
K,1,90,suggested,9,192346,193508,1162,245,1646,word
K,1,91,for,3,195154,195340,186,1646,413,word
K,1,92,this,4,195753,196957,1204,413,284,word
K,1,93,"problem,",8,197241,199230,1989,284,1151,comma
K,1,94,but,3,200381,200663,282,1151,295,word
K,1,95,most,4,200958,201476,518,295,652,word
K,1,96,of,2,202128,202203,75,652,199,word
K,1,97,these,5,202402,203238,836,199,661,word
K,1,98,were,4,203899,204358,459,661,358,word
K,1,99,largely,7,204716,205652,936,358,1598,word
K,1,100,concerned,9,207250,208565,1315,1598,454,word
K,1,101,with,4,209019,209373,354,454,557,word
K,1,102,the,3,209930,210294,364,557,351,word
K,1,103,movemet,7,210645,211790,1145,351,1836,word
K,1,104,tnt,3,213626,215135,1509,1836,2041,word
K,1,105,s,1,217176,217176,0,2041,1462,word
K,1,106,of,2,218638,218765,127,1462,308,word
K,1,107,small,5,219073,219560,487,308,677,word
K,1,108,green,5,220237,220781,544,677,801,word
K,1,109,pieces,6,221582,222788,1206,801,358,word
K,1,110,of,2,223146,223250,104,358,715,word
K,1,111,"paper,",6,223965,225025,1060,715,274,comma
K,1,112,which,5,225299,225796,497,274,332,word
K,1,113,is,2,226128,226219,91,332,715,word
K,1,114,odd,3,226934,227270,336,715,810,word
K,1,115,because,7,228080,228867,787,810,592,word
K,1,116,on,2,229459,229654,195,592,205,word
K,1,117,the,3,229859,230103,244,205,292,word
K,1,118,whole,5,230395,230999,604,292,1659,word
K,1,119,it,2,232658,232795,137,1659,346,word
K,1,120,wasn't,6,233141,234204,1063,346,1854,word
K,1,121,the,3,236058,236289,231,1854,273,word
K,1,122,ssmall,6,236562,238909,2347,273,931,word
K,1,123,green,5,239840,240422,582,931,739,word
K,1,124,peiieces,8,241161,242834,1673,739,315,word
K,1,125,of,2,243149,243235,86,315,326,word
K,1,126,the,3,243561,244929,1368,326,703,word
K,1,127,paper,5,245632,246714,1082,703,842,word
K,1,128,that,4,247556,248013,457,842,425,word
K,1,129,were,4,248438,248899,461,425,1124,word
K,1,130,unhappy,7,250023,251018,995,1124,1788,word
K,2,1,favorite,8,1413,2435,1022,314,1480,word
K,2,2,food,4,3915,4279,364,1480,304,word
K,2,3,s,1,4583,4583,0,304,703,word
K,2,4,is,2,5286,5367,81,703,2429,word
K,2,5,my,2,7796,8045,249,2429,340,word
K,2,6,mom's,5,8385,9262,877,340,705,word
K,2,7,chickeen,8,9967,11588,1621,705,402,word
K,2,8,noodle,6,11990,12647,657,402,292,word
K,2,9,soup.,5,12939,14002,1063,292,5900,fullstop
K,2,10,While,5,19902,21803,1901,5900,448,word
K,2,11,it,2,22251,22336,85,448,288,word
K,2,12,sis,3,22624,24401,1777,288,215,word
K,2,13,nothing,7,24616,25805,1189,215,429,word
K,2,14,fancy,5,26234,26733,499,429,2637,word
K,2,15,",",1,29370,29370,0,2637,1328,comma
K,2,16,I,1,30698,30698,0,1328,314,word
K,2,17,awould,6,31012,33804,2792,314,220,word
K,2,18,be,2,34024,34107,83,220,219,word
K,2,19,able,4,34326,34657,331,219,219,word
K,2,20,to,2,34876,34977,101,219,501,word
K,2,21,eat,3,35478,35797,319,501,468,word
K,2,22,it,2,36265,36436,171,468,315,word
K,2,23,anytoime.,9,36751,38812,2061,315,4792,fullstop
K,2,24,She,3,43604,44023,419,4792,217,word
K,2,25,sometimes,9,44240,45673,1433,217,1362,word
K,2,26,boils,5,47035,47687,652,1362,443,word
K,2,27,both,4,48130,48530,400,443,338,word
K,2,28,tukey,5,48868,49586,718,338,222,word
K,2,29,and,3,49808,50026,218,222,300,word
K,2,30,chicken,7,50326,51534,1208,300,391,word
K,2,31,and,3,51925,52126,201,391,447,word
K,2,32,hasuchishi.,11,52573,59418,6845,447,392,fullstop
K,2,33,I,1,59810,59810,0,392,286,word
K,2,34,would,5,60096,60738,642,286,247,word
K,2,35,be,2,60985,61068,83,247,234,word
K,2,36,ablam,5,61302,64080,2778,234,255,word
K,2,37,a,1,64335,64335,0,255,241,word
K,2,38,sea,3,64576,65675,1099,241,1505,word
K,2,39,ea,2,67180,67711,531,1505,1052,word
K,2,40,food,4,68763,69086,323,1052,460,word
K,2,41,lover,5,69546,70196,650,460,253,word
K,2,42,and,3,70449,70663,214,253,395,word
K,2,43,I,1,71058,71058,0,395,331,word
K,2,44,would,5,71389,71887,498,331,299,word
K,2,45,be,2,72186,72278,92,299,225,word
K,2,46,able,4,72503,72857,354,225,427,word
K,2,47,to,2,73284,73412,128,427,247,word
K,2,48,eat,3,73659,73971,312,247,347,word
K,2,49,suchi,5,74318,74928,610,347,311,word
K,2,50,everyday.,9,75239,77154,1915,311,5769,fullstop
K,2,51,sIn,3,82923,84819,1896,5769,442,word
K,2,52,parpartciular,13,85261,89987,4726,442,642,word
K,2,53,I,1,90629,90629,0,642,322,word
K,2,54,like,4,90951,91634,683,322,222,word
K,2,55,salmon,6,91856,92649,793,222,747,word
K,2,56,nigiri.,7,93396,94958,1562,747,583,fullstop
K,2,57,whILE,5,95541,96219,678,583,265,word
K,2,58,MANY,4,96484,96842,358,265,306,word
K,2,59,PEOPLE,6,97148,97779,631,306,2807,word
K,2,60,While,5,100586,101343,757,2807,235,word
K,2,61,many,4,101578,101924,346,235,272,word
K,2,62,people,6,102196,102929,733,272,264,word
K,2,63,canndon't,9,103193,106781,3588,264,297,word
K,2,64,enjoy,5,107078,107932,854,297,350,word
K,2,65,raw,3,108282,108820,538,350,590,word
K,2,66,fish,4,109410,109757,347,590,1997,word
K,2,67,I,1,111754,111754,0,1997,6617,word
K,2,68,I,1,118371,118371,0,6617,313,word
K,2,69,am,2,118684,118751,67,313,394,word
K,2,70,fully,5,119145,120313,1168,394,292,word
K,2,71,aware,5,120605,121188,583,292,256,word
K,2,72,that,4,121444,121786,342,256,273,word
K,2,73,many,4,122059,122412,353,273,280,word
K,2,74,people,6,122692,123319,627,280,1193,word
K,2,75,cannot,6,124512,125158,646,1193,262,word
K,2,76,eat,3,125420,125697,277,262,1552,word
K,2,77,raw,3,127249,128038,789,1552,822,word
K,2,78,"fish,",5,128860,129941,1081,822,337,comma
K,2,79,but,3,130278,130514,236,337,271,word
K,2,80,it,2,130785,130853,68,271,289,word
K,2,81,doesn't,7,131142,132198,1056,289,301,word
K,2,82,bother,6,132499,133180,681,301,197,word
K,2,83,"me,.",4,133377,134804,1427,197,1254,fullstop
K,2,84,I,1,136058,136058,0,1254,453,word
K,2,85,could,5,136511,136995,484,453,258,word
K,2,86,probably,8,137253,138168,915,258,233,word
K,2,87,say,3,138401,138635,234,233,535,word
K,2,88,I,1,139170,139170,0,535,490,word
K,2,89,had,3,139660,139915,255,490,235,word
K,2,90,the,3,140150,140389,239,235,223,word
K,2,91,best,4,140612,140916,304,223,235,word
K,2,92,suchy,5,141151,142667,1516,235,929,word
K,2,93,i,1,143596,143596,0,929,965,word
K,2,94,shi,3,144561,145135,574,965,271,word
K,2,95,at,2,145406,145567,161,271,505,word
K,2,96,Lucky,5,146072,146786,714,505,440,word
K,2,97,AF,2,147226,148047,821,440,358,word
K,2,98,in,2,148405,148618,213,358,829,word
